,regulatorId,regulatorName,RegulatorGeneName,regulatedId,regulatedName,function,confidenceLevel
2991,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00365,gdhA,+,C 
2993,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00541,lysA,+,S 
2994,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00542,lysC,+,S 
2995,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00652,nrdA,+,S 
2996,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00653,nrdB,+,S 
2997,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC00818,recF,+,S 
2998,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC01141,argO,+,C 
2999,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC01307,lysP,+,C 
3000,RDBECOLITFC00076,ArgP,argP,RDBECOLIGNC02223,yfaE,+,S 
3008,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC00396,gltB,+,C 
3009,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC00397,gltD,+,C 
3015,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC00810,rcsA,+,S 
3017,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01363,hdeA,+,S 
3018,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01364,hdeB,+,C 
3019,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01365,yhiD,+,S 
3020,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01445,gadB,+,C 
3021,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01450,hdeD,+,C 
3022,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01468,gltF,+,C 
3024,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01860,yjbQ,+,S 
3025,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC01861,yjbR,+,S 
3026,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC02107,yhiM,+,S 
3027,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC02118,mdtE,+,S 
3028,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC02119,mdtF,+,S 
3029,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC02120,gadW,+,S 
3030,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC02121,gadX,+,S 
3033,RDBECOLITFC00077,GadE,gadE,RDBECOLIGNC03640,gadC,+,C 
3035,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00074,aroF,-,C 
3036,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00075,aroG,-,C 
3037,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00078,aroL,-,C 
3038,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00079,aroM,-,C 
3039,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00080,aroP,-,C 
3040,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00320,folA,+,C 
3041,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC00609,mtr,+,C 
3042,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC01027,tyrA,-,C 
3043,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC01028,tyrB,-,C 
3044,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC01029,tyrP,-+,C 
3046,RDBECOLITFC00078,TyrR,tyrR,RDBECOLIGNC01080,yaiA,-,C 
3047,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC01212,rhlE,+,C 
3048,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC02263,cecR,-,C 
3049,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC03278,ybhR,-,C 
3050,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC03279,ybhS,-,C 
3051,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC03280,ybhF,-,C 
3052,RDBECOLITFC00079,CecR,cecR,RDBECOLIGNC03281,ybhG,-,C 
3053,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00047,apt,-,S 
3054,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00070,aroB,-,S 
3055,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00080,aroP,-,S 
3056,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00129,cadC,+,S 
3057,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00189,cysN,+,S 
3058,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00191,cysS,-,S 
3059,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00300,fhuE,-,S 
3060,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00354,gabT,-,C 
3061,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00365,gdhA,-,S 
3062,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00475,zraR,-,S 
3063,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00510,kdsA,+,S 
3064,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00584,mglA,-,S 
3065,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00598,mrdA,-,S 
3066,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00612,murD,+,S 
3067,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00649,nlpA,-,S 
3068,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00683,pdxA,-,S 
3069,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00748,ppiB,+,S 
3070,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00755,priC,+,S 
3071,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00839,rhsD,-,S 
3072,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00895,rpsF,+,S 
3073,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC00976,tar,-,S 
3074,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01075,pdhR,+,S 
3075,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01150,ttdA,-,S 
3076,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01176,yidB,+,S 
3077,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01299,gabD,-,S 
3078,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01300,gabP,-,S 
3079,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01368,ppx,-,S 
3080,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01385,inaA,-,S 
3081,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01426,yigG,+,S 
3082,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01468,gltF,+,S 
3083,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01552,smg,+,S 
3084,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01563,baeS,-,S 
3085,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01671,phoH,-,S 
3086,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01689,chaA,-,S 
3087,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01726,gcvA,-,S 
3088,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01756,rpiB,+,S 
3089,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01759,yihD,+,S 
3090,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01767,yihM,-,S 
3091,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01797,kdgT,-,S 
3092,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01810,tehA,-,S 
3093,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01816,dctR,+,S 
3094,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01894,htrE,+,S 
3095,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01912,yehD,+,S 
3097,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC01921,yehS,+,S 
3098,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02019,rssB,-,S 
3099,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02046,idnK,-,S 
3100,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02062,hinT,+,S 
3101,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02120,gadW,-,S 
3102,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02121,gadX,+,S 
3103,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02198,yadN,+,S 
3105,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02259,chaB,-,S 
3106,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02260,chaC,-,S 
3107,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02268,rfbB,+,S 
3108,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02277,prmC,-,S 
3109,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02290,yfjD,-,S 
3110,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02294,yfiL,-,S 
3111,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02316,sgcC,-,S 
3112,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02354,ttdR,-,S 
3113,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02368,ygjI,+,S 
3114,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02391,ybaN,-,S 
3115,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02414,dgcN,-,S 
3116,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02927,yjdP,-,S 
3117,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02948,dinQ,-,S 
3118,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC02990,ldcC,-,S 
3119,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03351,elfC,-,S 
3120,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03353,ycbU,-,S 
3121,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03354,ycbV,-,S 
3123,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03368,yccU,-,S 
3124,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03422,bssS,+,S 
3125,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03472,pdeG,-,S 
3126,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03476,ycgJ,-,S 
3127,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03477,pliG,+,S 
3128,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03487,ycgY,+,S 
3129,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03491,ycgV,-,S 
3130,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03492,ychQ,+,S 
3131,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03495,yciU,-,S 
3132,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03512,ycjP,-,S 
3133,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03559,ynaE,-,S 
3134,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03596,ydcK,-,S 
3135,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03643,ydeO,+,S 
3136,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03644,safA,+,S 
3137,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03658,lsrG,+,S 
3138,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03659,tam,-,S 
3139,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03669,ydfI,-,S 
3140,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03671,ydfK,+,S 
3141,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03749,ydhS,-,S 
3142,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03806,ynjH,-,S 
3143,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03817,yeaE,-,S 
3144,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03848,yobD,-,S 
3145,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC03907,yodB,+,S 
3146,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04012,yfbN,+,S 
3147,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04013,yfbO,+,S 
3148,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04018,hxpA,-,S 
3149,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04019,yfbU,+,S 
3150,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04034,yfcO,-,S 
3151,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04040,yfcV,+,S 
3152,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04047,yfdC,-,S 
3153,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04065,yfdV,+,S 
3154,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04066,oxc,-,S 
3155,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04075,ypdC,+,S 
3156,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04178,yfiR,-,S 
3157,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04203,ypjA,-,S 
3159,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04216,alaE,+,S 
3160,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04244,casA,-,S 
3161,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04369,yqhC,-,S 
3162,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04378,ygiV,-,S 
3163,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04379,ygiW,+,S 
3164,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04464,yhcD,-,S 
3165,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04582,rsgA,-,S 
3166,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04583,orn,+,S 
3167,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04601,yjfY,-,S 
3168,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04620,bdcA,+,S 
3169,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04622,bdcR,-,S 
3170,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04633,idnD,+,S 
3171,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04681,yjjP,+,S 
3172,RDBECOLITFC00080,GlaR,glaR,RDBECOLIGNC04682,yjjQ,-,S 
3174,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC00250,eda,-,C 
3175,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC00384,glpA,-,C 
3176,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC00394,glpT,-,S 
3178,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02155,yiaK,-,C 
3179,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02156,yiaL,-,C 
3180,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02157,yiaM,-,C 
3181,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02158,yiaN,-,C 
3182,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02159,yiaO,-,C 
3183,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02160,lyxK,-,C 
3184,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02161,sgbH,-,C 
3185,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02162,sgbU,-,C 
3186,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC02163,sgbE,-,C 
3187,RDBECOLITFC00082,PlaR,plaR,RDBECOLIGNC04408,ygjV,-,C 
3190,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC00644,nhaA,+,S 
3191,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC00672,osmC,+,C 
3192,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC01065,nhaR,+,S 
3193,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC01675,rsd,-,S 
3227,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC02558,rmf,-,S 
3228,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC03395,pgaD,+,C 
3229,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC03396,pgaC,+,C 
3230,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC03397,pgaB,+,C 
3231,RDBECOLITFC00084,NhaR,nhaR,RDBECOLIGNC03398,pgaA,+,C 
3232,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC00183,cysG,+,C 
3240,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC00645,nirB,+,C 
3241,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC00646,nirC,+,C 
3242,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC00647,nirD,+,C 
3244,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01204,fdnG,-,S 
3245,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01205,fdnH,-,S 
3246,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01206,fdnI,-,S 
3247,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01712,nrfA,+,C 
3248,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01869,nrfB,+,C 
3249,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01870,nrfC,+,C 
3250,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01871,nrfD,+,C 
3251,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01872,nrfE,+,C 
3252,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01873,nrfF,+,C 
3253,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01874,nrfG,+,C 
3254,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01961,ccmH,-+,S 
3255,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01962,ccmG,-+,S 
3256,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01963,ccmF,-+,S 
3257,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01964,ccmE,-+,S 
3258,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01965,ccmC,-+,S 
3259,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01966,ccmB,-+,S 
3260,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01967,ccmA,-+,S 
3261,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01968,napC,-+,S 
3262,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01969,napB,-+,S 
3263,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01970,napH,-+,S 
3264,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01971,napG,-+,S 
3265,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01972,napA,-+,S 
3266,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC01973,napF,-+,S 
3267,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC02039,napD,-+,S 
3268,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC02060,ccmD,-+,S 
3272,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03645,ydeP,-,S 
3273,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03750,ydhT,-,C 
3274,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03751,ydhU,-,C 
3275,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03752,ydhX,-,C 
3276,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03753,ydhW,-,C 
3277,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03754,ydhV,-,C 
3278,RDBECOLITFC00085,NarP,narP,RDBECOLIGNC03755,ydhY,-,C 
3289,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC00355,galE,-+,C 
3290,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC00356,galK,-+,C 
3291,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC00357,galR,-,S 
3293,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC00359,galT,-+,C 
3297,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC01639,galM,-+,C 
3298,RDBECOLITFC00088,GalR,galR,RDBECOLIGNC02043,galP,-,C 
3299,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC01108,yciE,+,S 
3300,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC01109,yciF,+,S 
3301,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC01110,yciG,+,S 
3302,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC01675,rsd,+,S 
3303,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC02558,rmf,+,S 
3304,RDBECOLITFC00089,McbR,mcbR,RDBECOLIGNC03284,mcbA,-,S 
3305,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC00050,araC,-,S 
3306,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC01062,xylA,+,S 
3307,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC01063,xylB,+,S 
3308,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC01064,xylE,+,C 
3309,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC02151,xylG,+,S 
3310,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC02152,xylH,+,S 
3311,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC02443,xylF,+,S 
3312,RDBECOLITFC00090,XylR,xylR,RDBECOLIGNC02444,xylR,+,S 
3319,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC02718,iroK,-,S 
3320,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04158,hcaR,-,S 
3321,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04159,hcaC,+,S 
3322,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04160,hcaB,+,S 
3323,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04161,hcaD,+,S 
3324,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04705,hcaE,+,S 
3325,RDBECOLITFC00092,HcaR,hcaR,RDBECOLIGNC04711,hcaF,+,S 
3326,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00014,garL,-,S 
3328,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00049,araB,+,S 
3329,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00063,argF,+,S 
3330,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00064,argG,-,S 
3332,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00129,cadC,+,S 
3333,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00151,cirA,-,C 
3339,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00226,dmsA,+,S 
3340,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00227,dmsB,+,S 
3341,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00228,dmsC,+,S 
3342,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00253,entA,-,C 
3343,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00254,entB,-,C 
3344,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00255,entC,-,C 
3345,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00256,entD,-,C 
3346,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00257,entE,-,S 
3347,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00258,entF,-,C 
3348,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00265,exbB,-,S 
3350,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00280,fecA,-,C 
3351,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00281,fecB,-,C 
3352,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00282,fecC,-,C 
3353,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00283,fecD,-,C 
3354,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00284,fecE,-,S 
3355,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00285,fecI,-,C 
3356,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00286,fecR,-,S 
3357,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00287,fepA,-,C 
3358,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00288,fepB,-,C 
3359,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00289,fepC,-,C 
3360,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00290,fepD,-,C 
3361,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00291,fepE,-,C 
3362,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00292,fepG,-,C 
3363,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00293,fes,-,C 
3366,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00298,fhuC,-,C 
3368,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00300,fhuE,-,S 
3374,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00352,fur,-,S 
3378,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00389,glpF,+,S 
3379,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00391,glpK,+,S 
3391,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00562,map,-,S 
3395,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00654,nth,-,S 
3397,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00666,oppA,-,S 
3398,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00667,oppB,-,S 
3399,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00668,oppC,-,S 
3400,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00669,oppD,-,S 
3401,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00670,oppF,-,S 
3405,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00796,pyrC,-,S 
3406,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00821,recN,-,S 
3407,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00911,ftnA,+,C 
3408,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00919,sdhA,-+,S 
3409,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00920,sdhB,-+,S 
3410,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00921,sdhC,-+,S 
3412,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00941,sodA,-,C 
3415,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00967,sucA,+,S 
3416,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00968,sucB,+,S 
3417,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00969,sucC,+,S 
3418,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC00970,sucD,+,S 
3419,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01000,tonB,-+,S 
3423,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01037,ugpE,-,S 
3424,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01053,uxaB,+,S 
3425,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01091,entS,-+,C 
3426,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01092,entH,-,S 
3428,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01156,garK,-,S 
3429,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01157,garR,-,S 
3430,RDBECOLITFC00093,Fur,fur,RDBECOLIGNC01162,bfd,-,S 
